objID,ra,dec,type,u_mag,g_mag,r_mag,i_mag,z_mag,specObjID,clean
1237645941297119900,62.1699757356015,-1.0692079056673,6,23.91723,23.19649,22.3421,20.86744,20.24798,0,1
1237645941297119905,62.1716755856662,-1.1345640500093,6,24.09466,23.83755,22.71658,23.50608,23.021,0,1
1237645941297119911,62.1785528107611,-1.15300511733873,6,24.42895,23.52554,22.49172,21.22269,20.60306,0,1
1237645941297119912,62.180164005675,-1.1787530412826,6,24.5941,23.22704,21.86152,20.53853,19.80557,0,1
1237645941297119913,62.1817568481623,-1.20282958381076,6,23.53976,24.58625,22.72706,22.4185,21.34039,0,1
1237645941297119916,62.1826629635432,-1.18105706719272,6,24.02026,24.52724,22.72696,21.3929,20.62676,0,1
1237645941297119918,62.1849011612416,-1.22725269233113,6,25.04783,23.43413,21.99621,20.80325,19.90875,0,1
1237645941297119921,62.1872940486224,-1.23873966960178,6,24.67005,23.14387,22.10131,20.74821,19.92618,0,1
1237645941297119924,62.1885636699278,-1.1865529380684,6,23.8487,25.25769,22.84933,22.55945,21.91399,0,1
1237645941297119925,62.1891416133988,-1.19825518194875,6,24.34183,23.2447,22.7959,22.76589,22.33415,0,1
1237645941297119926,62.1893422003035,-1.16222092743661,6,25.30973,24.12615,22.01277,20.47359,19.46559,0,1
1237645941297119932,62.1917682999729,-1.07995530981273,6,24.66952,24.11567,22.31199,21.27479,20.69468,0,1
1237645941297119935,62.1946451906982,-1.0515172406628,6,24.74453,24.33413,21.85547,20.51512,19.47827,0,1
1237645941297119946,62.2024683319215,-1.17433931193578,6,22.92712,23.35028,22.67815,23.04917,22.69647,0,1
1237645941297119948,62.2025869280187,-1.13103022449307,6,25.47921,23.26311,22.8734,22.99158,22.07748,0,1
1237645941297119949,62.2014330026537,-1.11213802511978,6,25.12384,23.76268,21.97595,20.84311,20.50169,0,1
1237645941297119951,62.204549478839,-1.23034378857262,6,24.54351,23.80867,22.74979,22.41479,21.74265,0,1
1237645941297119954,62.2050624656381,-1.14965802844559,6,23.4895,23.66122,22.06261,21.0956,20.17132,0,1
1237645941297119955,62.2056422957095,-1.14900466533939,6,24.26467,24.98789,22.98273,21.22322,20.53906,0,1
1237645941297119957,62.2088523683125,-1.09572979937285,6,24.41496,23.40657,21.80346,20.29826,19.47101,0,1
1237645941297119958,62.2093366327231,-1.07733898190513,6,24.12546,23.5547,22.02651,20.97079,20.2708,0,1
1237645941297119959,62.210707930625,-1.06135267251042,6,25.10751,23.61253,22.6306,22.04632,22.20528,0,1
1237645941297119961,62.2108818059993,-1.19649773775924,6,25.92292,23.52428,22.52875,20.73183,19.91604,0,1
1237645941297119963,62.2121897535267,-1.05130556697304,6,24.96075,22.9325,21.20965,20.58597,20.47751,0,1
1237645941297119967,62.2170854957565,-1.17069540204908,6,24.46666,23.99682,21.82521,21.07535,20.82341,0,1
1237645941297119974,62.2223870934062,-1.08926146506533,6,23.43338,23.12049,22.68114,22.22967,21.91247,0,1
1237645941297119976,62.2254558716146,-1.19358029813732,6,23.88717,24.16449,22.5458,21.46319,21.13748,0,1
1237645941297119978,62.2278568727648,-1.19829259185123,6,23.34244,23.51405,22.0399,21.10994,20.5505,0,1
1237645941297119979,62.2288796682537,-1.14670388755027,6,24.77201,23.18456,21.90168,20.44766,19.72795,0,1
1237645941297119984,62.2318235313256,-1.09324922919795,6,23.80196,23.97374,22.77479,23.33577,21.89253,0,1
1237645941297119986,62.2326723138282,-1.10789399218412,6,25.85954,26.25817,22.726,24.35055,21.90768,0,1
1237645941297119987,62.2337994828036,-1.14132336200093,6,24.31615,23.64724,21.64107,20.57864,19.88546,0,1
1237645941297119988,62.233919282025,-1.094398168078,6,24.53999,24.31275,22.55647,23.49143,22.04044,0,1
1237645941297119990,62.2373595666227,-1.12703357058248,6,24.56625,24.02116,22.72296,22.26126,22.26982,0,1
1237645941297119991,62.2360867508097,-1.08229831493073,6,25.7907,23.52575,21.64112,20.69227,20.24752,0,1
1237645941297119996,62.240166659084,-1.23307203623656,6,23.68396,23.33033,22.67719,22.7656,21.50467,0,1
1237645941297119997,62.2404427356619,-1.09696687919823,6,23.86388,23.51773,22.51852,21.28872,20.69643,0,1
1237645941297120004,62.2458003486146,-1.08068413269515,6,24.52432,24.93297,22.61747,24.70787,22.42225,0,1
1237645941297120009,62.2515038832258,-1.22168766612176,6,23.50068,23.35443,22.74399,22.46924,22.10573,0,1
1237645941297120013,62.2531985207745,-1.06209544079178,6,24.05157,24.17639,22.3595,19.9783,18.71352,0,1
1237645941297120015,62.254763153906,-1.11790787005758,6,23.91482,23.76329,22.25562,21.66138,20.81663,0,1
1237645941297120018,62.2581280061686,-1.07183061131731,6,24.82269,24.09204,22.41627,20.66397,19.77907,0,1
1237645941297120021,62.2607917020487,-1.10639670474557,6,23.97849,23.8995,22.14207,22.15521,21.89734,0,1
1237645941297120022,62.2624887838299,-1.1906657975886,6,23.90982,23.88503,22.51124,20.88498,19.97901,0,1
1237645941297120023,62.2659634932969,-1.18492812852875,6,24.75874,22.96146,21.78306,20.74257,20.06964,0,1
1237645941297120026,62.2668823067777,-1.11165839015173,6,24.5025,24.55064,22.60962,21.70853,20.75846,0,1
1237645941297120027,62.2680566350437,-1.15256372044189,6,24.71997,23.11459,22.46283,22.13181,21.47635,0,1
1237645941297120029,62.2685110446226,-1.18222315732779,6,24.59067,24.24867,22.79811,22.40252,22.32434,0,1
1237645941297120030,62.2687204152252,-1.06931846658694,6,26.03714,23.44897,21.98511,20.59027,20.06588,0,1
1237645941297120038,62.2772782904803,-1.06558525790288,6,23.64945,23.19951,21.59121,21.03556,20.56123,0,1
1237645941297120041,62.2790844430111,-1.1529781104617,6,23.32953,24.18139,22.90561,23.93263,23.22681,0,1
1237645941297120048,62.2804004735057,-1.14068047604583,6,25.2849,23.70632,21.88601,20.2812,19.44596,0,1
1237645941297120055,62.2892549990546,-1.17339804270844,6,24.89559,23.57286,22.30908,20.48922,19.41481,0,1
1237645941297120061,62.292124160006,-1.08055505348791,6,25.16977,23.79254,22.39346,22.22742,21.82121,0,1
1237645941297120070,62.2926354425593,-1.22700113191584,6,25.13729,25.18885,22.80978,21.8149,21.57177,0,1
1237645941297184780,62.2963080473762,-1.24433742933204,6,20.87825,19.58978,19.00749,18.82539,18.68482,0,1
1237645941297184782,62.2964782896668,-1.13136396037946,6,17.6144,16.55653,16.16603,15.98493,15.9105,0,1
1237645941297184785,62.3056702562023,-1.16076462316035,6,17.26995,15.83047,15.25866,15.03687,14.92742,0,1
